"plate.name","well","value"
"Emelliodora_LB_Block13","B04","lfp_4_26"
"Emelliodora_LB_Block13","B05","lfp_4_34"
"Emelliodora_LB_Block13","B06","lfp_4_42"
"Emelliodora_LB_Block13","B07","lfp_5_2"
"Emelliodora_LB_Block13","B08","lfp_5_10"
"Emelliodora_LB_Block13","B09","lfp_5_18"
"Emelliodora_LB_Block13","B10","lfp_5_26"
"Emelliodora_LB_Block13","B11","lfp_5_34"
"Emelliodora_LB_Block13","B12","lfp_5_42"
"Emelliodora_LB_Block13","C01","lfp_4_3"
"Emelliodora_LB_Block13","C02","lfp_4_11"
"Emelliodora_LB_Block13","C03","lfp-4_19"
"Emelliodora_LB_Block13","C04","lfp_4_27"
"Emelliodora_LB_Block13","C05","lfp_4_35"
"Emelliodora_LB_Block13","C06","lfp_4_43"
"Emelliodora_LB_Block13","C07","lfp_5_3"
"Emelliodora_LB_Block13","C08","lfp_5_11"
"Emelliodora_LB_Block13","C09","lfp_5_19"
"Emelliodora_LB_Block13","C10","lfp_5_27"
"Emelliodora_LB_Block13","C11","lfp_5_35"
"Emelliodora_LB_Block13","C12","lfp_5_43"
"Emelliodora_LB_Block13","D01","lfp_4_4"
"Emelliodora_LB_Block13","D02","lfp_4_12"
"Emelliodora_LB_Block13","D03","lfp-4_20"
"Emelliodora_LB_Block13","D04","lfp_4_28"
"Emelliodora_LB_Block13","D05","lfp_4_36"
"Emelliodora_LB_Block13","D06","lfp_4_44"
"Emelliodora_LB_Block13","D07","lfp_5_4"
"Emelliodora_LB_Block13","D08","lfp_5_12"
"Emelliodora_LB_Block13","D09","lfp_5_20"
"Emelliodora_LB_Block13","D10","lfp_5_28"
"Emelliodora_LB_Block13","D11","lfp_5_36"
"Emelliodora_LB_Block13","D12","lfp_5_44"
"Emelliodora_LB_Block13","E01","lfp_4_5"
"Emelliodora_LB_Block13","E02","lfp_4_13"
"Emelliodora_LB_Block13","E03","lfp_4_21"
"Emelliodora_LB_Block13","E04","lfp_4_29"
"Emelliodora_LB_Block13","E05","lfp_4_37"
"Emelliodora_LB_Block13","E06","lfp_4_45"
"Emelliodora_LB_Block13","E07","lfp_5_5"
"Emelliodora_LB_Block13","E08","lfp_5_13"
"Emelliodora_LB_Block13","E09","lfp_5_21"
"Emelliodora_LB_Block13","E10","lfp_5_29"
"Emelliodora_LB_Block13","E11","lfp_5_37"
"Emelliodora_LB_Block13","E12","lfp_5_45"
"Emelliodora_LB_Block13","F01","lfp_4_6"
"Emelliodora_LB_Block13","F02","lfp_4_14"
"Emelliodora_LB_Block13","F03","lfp_4_22"
"Emelliodora_LB_Block13","F04","lfp_4_30"
"Emelliodora_LB_Block13","F05","lfp_4_38"
"Emelliodora_LB_Block13","F06","lfp_4_46"
"Emelliodora_LB_Block13","F07","lfp_5_6"
"Emelliodora_LB_Block13","F08","lfp_5_14"
"Emelliodora_LB_Block13","F09","lfp_5_22"
"Emelliodora_LB_Block13","F10","lfp_5_30"
"Emelliodora_LB_Block13","F11","lfp_5_38"
"Emelliodora_LB_Block13","F12","lfp_5_46"
"Emelliodora_LB_Block13","G01","lfp_4_7"
"Emelliodora_LB_Block13","G02","lfp_4_15"
"Emelliodora_LB_Block13","G03","lfp_4_23"
"Emelliodora_LB_Block13","G04","lfp_4_31"
"Emelliodora_LB_Block13","G05","lfp_4_39"
"Emelliodora_LB_Block13","G06","lfp_4_47"
"Emelliodora_LB_Block13","G07","lfp_5_7"
"Emelliodora_LB_Block13","G08","lfp_5_15"
"Emelliodora_LB_Block13","G09","lfp_5_23"
"Emelliodora_LB_Block13","G10","lfp_5_31"
"Emelliodora_LB_Block13","G11","lfp-5_39"
"Emelliodora_LB_Block13","G12","lfp_5_47"
"Emelliodora_LB_Block13","H01","lfp_4_8"
"Emelliodora_LB_Block13","H02","lfp_4_16"
"Emelliodora_LB_Block13","H03","lfp_4_24"
"Emelliodora_LB_Block13","H04","lfp_4_32"
"Emelliodora_LB_Block13","H05","lfp_4_40"
"Emelliodora_LB_Block13","H06","lfp_4_48"
"Emelliodora_LB_Block13","H07","lfp_5_8"
"Emelliodora_LB_Block13","H08","lfp_5_16"
"Emelliodora_LB_Block13","H09","lfp-5_24"
"Emelliodora_LB_Block13","H10","lfp_5_32"
"Emelliodora_LB_Block13","H11","lfp_5_40"
"Emelliodora_LB_Block13","H12","lfp_5_48"
"Emelliodora_LB_Block14","A01",""
"Emelliodora_LB_Block14","A02",""
"Emelliodora_LB_Block14","A03",""
"Emelliodora_LB_Block14","A04","x"
"Emelliodora_LB_Block14","A05",""
"Emelliodora_LB_Block14","A06",""
"Emelliodora_LB_Block14","A07",""
"Emelliodora_LB_Block14","A08",""
"Emelliodora_LB_Block14","A09",""
"Emelliodora_LB_Block14","A10",""
"Emelliodora_LB_Block14","A11",""
"Emelliodora_LB_Block14","A12",""
"Emelliodora_LB_Block14","B01",""
"Emelliodora_LB_Block14","B02",""
"Emelliodora_LB_Block14","B03",""
"Emelliodora_LB_Block14","B04","x"
"Emelliodora_LB_Block14","B05",""
"Emelliodora_LB_Block14","B06",""
"Emelliodora_LB_Block14","B07",""
"Emelliodora_LB_Block14","B08",""
"Emelliodora_LB_Block14","B09",""
"Emelliodora_LB_Block14","B10",""
"Emelliodora_LB_Block14","B11",""
"Emelliodora_LB_Block14","B12",""
"Emelliodora_LB_Block14","C01",""
"Emelliodora_LB_Block14","C02",""
"Emelliodora_LB_Block14","C03",""
"Emelliodora_LB_Block14","C04","x"
"Emelliodora_LB_Block14","C05",""
"Emelliodora_LB_Block14","C06",""
"Emelliodora_LB_Block14","C07",""
"Emelliodora_LB_Block14","C08",""
"Emelliodora_LB_Block14","C09",""
"Emelliodora_LB_Block14","C10",""
"Emelliodora_LB_Block14","C11",""
"Emelliodora_LB_Block14","C12",""
"Emelliodora_LB_Block14","D01",""
"Emelliodora_LB_Block14","D02",""
"Emelliodora_LB_Block14","D03",""
"Emelliodora_LB_Block14","D04","x"
"Emelliodora_LB_Block14","D05",""
"Emelliodora_LB_Block14","D06",""
"Emelliodora_LB_Block14","D07",""
"Emelliodora_LB_Block14","D08",""
"Emelliodora_LB_Block14","D09",""
"Emelliodora_LB_Block14","D10",""
"Emelliodora_LB_Block14","D11",""
"Emelliodora_LB_Block14","D12",""
"Emelliodora_LB_Block14","E01",""
"Emelliodora_LB_Block14","E02",""
"Emelliodora_LB_Block14","E03",""
"Emelliodora_LB_Block14","E04","x"
"Emelliodora_LB_Block14","E05",""
"Emelliodora_LB_Block14","E06",""
"Emelliodora_LB_Block14","E07",""
"Emelliodora_LB_Block14","E08",""
"Emelliodora_LB_Block14","E09",""
"Emelliodora_LB_Block14","E10",""
"Emelliodora_LB_Block14","E11",""
"Emelliodora_LB_Block14","E12",""
"Emelliodora_LB_Block14","F01",""
"Emelliodora_LB_Block14","F02",""
"Emelliodora_LB_Block14","F03",""
"Emelliodora_LB_Block14","F04","x"
"Emelliodora_LB_Block14","F05",""
"Emelliodora_LB_Block14","F06",""
"Emelliodora_LB_Block14","F07",""
"Emelliodora_LB_Block14","F08",""
"Emelliodora_LB_Block14","F09",""
"Emelliodora_LB_Block14","F10",""
"Emelliodora_LB_Block14","F11",""
"Emelliodora_LB_Block14","F12",""
"Emelliodora_LB_Block14","G01",""
"Emelliodora_LB_Block14","G02",""
"Emelliodora_LB_Block14","G03",""
"Emelliodora_LB_Block14","G04","x"
"Emelliodora_LB_Block14","G05",""
"Emelliodora_LB_Block14","G06",""
"Emelliodora_LB_Block14","G07",""
"Emelliodora_LB_Block14","G08",""
"Emelliodora_LB_Block14","G09",""
"Emelliodora_LB_Block14","G10",""
"Emelliodora_LB_Block14","G11",""
"Emelliodora_LB_Block14","G12",""
"Emelliodora_LB_Block14","H01",""
"Emelliodora_LB_Block14","H02",""
"Emelliodora_LB_Block14","H03",""
"Emelliodora_LB_Block14","H04","x"
"Emelliodora_LB_Block14","H05",""
"Emelliodora_LB_Block14","H06",""
"Emelliodora_LB_Block14","H07",""
"Emelliodora_LB_Block14","H08",""
"Emelliodora_LB_Block14","H09",""
"Emelliodora_LB_Block14","H10",""
"Emelliodora_LB_Block14","H11",""
"Emelliodora_LB_Block14","H12",""
"Brachypodium_Plate_27","A01","BRA-359"
"Brachypodium_Plate_27","A02","BRA-358"
"Brachypodium_Plate_27","A03","BRA-157"
"Brachypodium_Plate_27","A04","BRA-405"
"Brachypodium_Plate_27","A05","BRA-407"
"Brachypodium_Plate_27","A06","BRA-362"
"Brachypodium_Plate_27","A07","BRA-156"
"Brachypodium_Plate_27","A08","BRA-205"
"Brachypodium_Plate_27","A09","BRA-355"
"Brachypodium_Plate_27","A10","BRA-408"
"Brachypodium_Plate_27","A11","BRA-340"
"Brachypodium_Plate_27","A12","BRA-190"
"Brachypodium_Plate_27","B01","BRA-422"
"Brachypodium_Plate_27","B02","WLE2-2"
"Brachypodium_Plate_27","B03","BdTR13k"
"Brachypodium_Plate_27","B04","BdTR1g"
"Brachypodium_Plate_27","B05","BRA-343"
"Brachypodium_Plate_27","B06","BRA-155"
"Brachypodium_Plate_27","B07","BRA-412"
"Brachypodium_Plate_27","B08","BRA-203"
"Brachypodium_Plate_27","B09","BRA-404"
"Brachypodium_Plate_27","B10","BRA-191"
"Brachypodium_Plate_27","B11","BRA-388"
"Brachypodium_Plate_27","B12","BRA-345"
"Brachypodium_Plate_27","C01","BRA-198"
"Brachypodium_Plate_27","C02","BRA-368"
"Brachypodium_Plate_27","C03","BRA-397"
"Brachypodium_Plate_27","C04","BRA-199"
"Brachypodium_Plate_27","C05","BRA-194"
"Brachypodium_Plate_27","C06","BRA-417"
"Brachypodium_Plate_27","C07","BRA-195"
"Brachypodium_Plate_27","C08","BRA-395"
"Brachypodium_Plate_27","C09","BRA-206"
"Brachypodium_Plate_27","C10","BRA-385"
"Brachypodium_Plate_27","C11","BRA-370"
"Brachypodium_Plate_27","C12","BRA-338"
"Brachypodium_Plate_27","D01","BRA-403"
"Brachypodium_Plate_27","D02","BRA-55"
"Brachypodium_Plate_27","D03","BRA-325"
"Brachypodium_Plate_27","D04","BRA-332"
"Brachypodium_Plate_27","D05","BRA-267"
"Brachypodium_Plate_27","D06","BRA-56"
"Brachypodium_Plate_27","D07","BRA-59"
"Brachypodium_Plate_27","D08","BRA-321"
"Brachypodium_Plate_27","D09","BRA-31"
"Brachypodium_Plate_27","D10","BRA-330"
"Brachypodium_Plate_27","D11","BRA-3"
"Brachypodium_Plate_27","D12","BRA-94"
"Brachypodium_Plate_27","E01","BRA-335"
"Brachypodium_Plate_27","E02","BRA-245"
"Brachypodium_Plate_27","E03","BRA-2"
"Brachypodium_Plate_27","E04","BRA-5"
"Brachypodium_Plate_27","E05","BRA-96"
"Brachypodium_Plate_27","E06","BRA-10"
"Brachypodium_Plate_27","E07","BRA-326"
"Brachypodium_Plate_27","E08","BRA-334"
"Brachypodium_Plate_27","E09","BRA-322"
"Brachypodium_Plate_27","E10","BRA-35"
"Brachypodium_Plate_27","E11","BRA-333"
"Brachypodium_Plate_27","E12","BRA-30"
"Brachypodium_Plate_27","F01","BRA-1"
"Brachypodium_Plate_27","F02","BRA-29"
"Brachypodium_Plate_27","F03","BRA-27"
"Brachypodium_Plate_27","F04","BRA-246"
"Brachypodium_Plate_27","F05","BRA-28"
"Brachypodium_Plate_27","F06","BRA-36"
"Brachypodium_Plate_27","F07","BRA-328"
"Brachypodium_Plate_27","F08","BRA-318"
"Brachypodium_Plate_27","F09","BRA-316"
"Brachypodium_Plate_27","F10","BRA-32"
"Brachypodium_Plate_27","F11","BRA-312"
"Brachypodium_Plate_27","F12","BRA-243"
"Brachypodium_Plate_27","G01","BRA-12"
"Brachypodium_Plate_27","G02","BRA-100"
"Brachypodium_Plate_27","G03","BRA-99"
"Brachypodium_Plate_27","G04","BRA-95"
"Brachypodium_Plate_27","G05","BRA-9"
"Brachypodium_Plate_27","G06","BRA-108"
"Brachypodium_Plate_27","G07","BRA-57"
"Brachypodium_Plate_27","G08","BRA-244"
"Brachypodium_Plate_27","G09","BRA-245"
"Brachypodium_Plate_27","G10","BRA-337"
"Brachypodium_Plate_27","G11","BRA-54"
"Brachypodium_Plate_27","G12","BRA-53"
"Brachypodium_Plate_27","H01","BRA-106"
"Brachypodium_Plate_27","H02","BRA-336"
"Brachypodium_Plate_27","H03","BRA-109"
"Brachypodium_Plate_27","H04","BRA-102"
"Brachypodium_Plate_27","H05","BRA-110"
"Brachypodium_Plate_27","H06","BRA-103"
"Brachypodium_Plate_27","H07","BRA-97"
"Brachypodium_Plate_27","H08","BRA-4"
"Brachypodium_Plate_27","H09","BRA-11"
"Brachypodium_Plate_27","H10","BRA-101"
"Brachypodium_Plate_27","H11","BRA-98"
"Brachypodium_Plate_27","H12","BRA-105"
"Brachypodium_Plate_28","A01","BRA-218"
"Brachypodium_Plate_28","A02","BRA-390"
"Brachypodium_Plate_28","A03","BRA-200"
"Brachypodium_Plate_28","A04","BRA-212"
"Brachypodium_Plate_28","A05","BRA-369"
"Brachypodium_Plate_28","A06","BRA-364"
"Brachypodium_Plate_28","A07","BRA-236"
"Brachypodium_Plate_28","A08","BRA-234"
"Brachypodium_Plate_28","A09","BRA-90"
"Brachypodium_Plate_28","A10","BRA-233"
"Brachypodium_Plate_28","A11","BRA-235"
"Brachypodium_Plate_28","A12","BRA-92"
"Brachypodium_Plate_28","B01","BRA-356"
"Brachypodium_Plate_28","B02","BRA-360"
"Brachypodium_Plate_28","B03","BRA-183"
"Brachypodium_Plate_28","B04","BRA-242"
"Brachypodium_Plate_28","B05","BRA-238"
"Brachypodium_Plate_28","B06","BRA-86"
"Brachypodium_Plate_28","B07","BRA-393"
"Brachypodium_Plate_28","B08","BRA-350"
"Brachypodium_Plate_28","B09","BRA-367"
"Brachypodium_Plate_28","B10","BRA-361"
"Brachypodium_Plate_28","B11","BRA-415"
"Brachypodium_Plate_28","B12","BRA-193"
"Brachypodium_Plate_28","C01","BRA-217"
"Brachypodium_Plate_28","C02","BRA-342"
"Brachypodium_Plate_28","C03","BRA-237"
"Brachypodium_Plate_28","C04","BRA-89"
"Brachypodium_Plate_28","C05","BRA-91"
"Brachypodium_Plate_28","C06","BRA-85"
"Brachypodium_Plate_28","C07","BRA-182"
"Brachypodium_Plate_28","C08","BRA-210"
"Brachypodium_Plate_28","C09","BRA-207"
"Brachypodium_Plate_28","C10","BRA-128"
"Brachypodium_Plate_28","C11","BRA-231"
"Brachypodium_Plate_28","C12","BRA-294"
"Brachypodium_Plate_28","D01","BRA-386"
"Brachypodium_Plate_28","D02","BRA-240"
"Brachypodium_Plate_28","D03","BRA-299"
"Brachypodium_Plate_28","D04","BRA-339"
"Brachypodium_Plate_28","D05","BRA-413"
"Brachypodium_Plate_28","D06","BRA-287"
"Brachypodium_Plate_28","D07","BRA-266"
"Brachypodium_Plate_28","D08","BRA-265"
"Brachypodium_Plate_28","D09","BRA-406"
"Brachypodium_Plate_28","D10","BRA-192"
"Brachypodium_Plate_28","D11","BRA-423"
"Brachypodium_Plate_28","D12","BRA-384"
"Brachypodium_Plate_28","E01","BRA-421"
"Brachypodium_Plate_28","E02","BRA-341"
"Brachypodium_Plate_28","E03","BRA-409"
"Brachypodium_Plate_28","E04","BRA-214"
"Brachypodium_Plate_28","E05","BRA-209"
"Brachypodium_Plate_28","E06","BRA-419"
"Brachypodium_Plate_28","E07","BRA-416"
"Brachypodium_Plate_28","E08","BRA-420"
"Brachypodium_Plate_28","E09","BRA-197"
"Brachypodium_Plate_28","E10","BRA-204"
"Brachypodium_Plate_28","E11","BRA-208"
"Brachypodium_Plate_28","E12","BRA-391"
"Brachypodium_Plate_28","F01","BRA-363"
"Brachypodium_Plate_28","F02","BRA-411"
"Brachypodium_Plate_28","F03","BRA-196"
"Brachypodium_Plate_28","F04","BRA-396"
"Brachypodium_Plate_28","F05","BRA-211"
"Brachypodium_Plate_28","F06","BRA-352"
"Brachypodium_Plate_28","F07","BRA-410"
"Brachypodium_Plate_28","F08","BRA-402"
"Brachypodium_Plate_28","F09","BRA-377"
"Brachypodium_Plate_28","F10","BRA-383"
"Brachypodium_Plate_28","F11","BRA-366"
"Brachypodium_Plate_28","F12","BRA-297"
"Brachypodium_Plate_28","G01","BRA-298"
"Brachypodium_Plate_28","G02","BRA-291"
"Brachypodium_Plate_28","G03","BRA-284"
"Brachypodium_Plate_28","G04","BRA-389"
"Brachypodium_Plate_28","G05","BRA-289"
"Brachypodium_Plate_28","G06","BRA-296"
"Brachypodium_Plate_28","G07","BRA-123"
"Brachypodium_Plate_28","G08","BRA-128"
"Brachypodium_Plate_28","G09","BRA-290"
"Brachypodium_Plate_28","G10","BRA-351"
"Brachypodium_Plate_28","G11","BRA-414"
"Brachypodium_Plate_28","G12","BRA-365"
"Brachypodium_Plate_28","H01","BRA-347"
"Brachypodium_Plate_28","H02","BRA-295"
"Brachypodium_Plate_28","H03","BRA-216"
"Brachypodium_Plate_28","H04","BRA-371"
"Brachypodium_Plate_28","H05","BRA-353"
"Brachypodium_Plate_28","H06","BRA-376"
"Brachypodium_Plate_28","H07","BRA-357"
"Brachypodium_Plate_28","H08","BRA-378"
"Brachypodium_Plate_28","H09","BRA-202"
"Brachypodium_Plate_28","H10","BRA-381"
"Brachypodium_Plate_28","H11","BRA-372"
"Brachypodium_Plate_28","H12","BRA-373"
"Brachypodium_Plate_29","A01","BRA-201"
"Brachypodium_Plate_29","A02","BRA-418"
"Brachypodium_Plate_29","A03","BRA-354"
"Brachypodium_Plate_29","A04","BRA-392"
"Brachypodium_Plate_29","A05","BRA-380"
"Brachypodium_Plate_29","A06","BRA-259"
"Brachypodium_Plate_29","A07","BRA-185"
"Brachypodium_Plate_29","A08","BRA-285"
"Brachypodium_Plate_29","A09","BRA-286"
"Brachypodium_Plate_29","A10","BRA-288"
"Brachypodium_Plate_29","A11","BRA-187"
"Brachypodium_Plate_29","A12","BRA-264"
"Brachypodium_Plate_29","B01","BRA-258"
"Brachypodium_Plate_29","B02","BRA-121"
"Brachypodium_Plate_29","B03","BRA-122"
"Brachypodium_Plate_29","B04","BRA-125"
"Brachypodium_Plate_29","B05","BRA-186"
"Brachypodium_Plate_29","B06","BRA-283"
"Brachypodium_Plate_29","B07","BRA-346"
"Brachypodium_Plate_29","B08","BRA-394"
"Brachypodium_Plate_29","B09","BRA-219"
"Brachypodium_Plate_29","B10","BRA-377"
"Brachypodium_Plate_29","B11","BRA-188"
"Brachypodium_Plate_29","B12","BRA-387"
"Brachypodium_Plate_29","C01","BRA-344"
"Brachypodium_Plate_29","C02","BRA-349"
"Brachypodium_Plate_29","C03","BRA-374"
"Brachypodium_Plate_29","C04","BRA-250"
"Brachypodium_Plate_29","C05","BRA-93"
"Brachypodium_Plate_29","C06","BRA-253"
"Brachypodium_Plate_29","C07","BRA-278"
"Brachypodium_Plate_29","C08","BRA-281"
"Brachypodium_Plate_29","C09","BRA-279"
"Brachypodium_Plate_29","C10","BRA-400"
"Brachypodium_Plate_29","C11","BRA-79"
"Brachypodium_Plate_29","C12","BRA-401"
"Brachypodium_Plate_29","D01","BRA-382"
"Brachypodium_Plate_29","D02","BRA-399"
"Brachypodium_Plate_29","D03","BRA-263"
"Brachypodium_Plate_29","D04","BRA-165"
"Brachypodium_Plate_29","D05","BRA-168"
"Brachypodium_Plate_29","D06","BRA-82"
"Brachypodium_Plate_29","D07","BRA-174"
"Brachypodium_Plate_29","D08","BRA-171"
"Brachypodium_Plate_29","D09","BRA-164"
"Brachypodium_Plate_29","D10","BRA-150"
"Brachypodium_Plate_29","D11","BRA-273"
"Brachypodium_Plate_29","D12","BRA--180"
"Brachypodium_Plate_29","E01","BRA-173"
"Brachypodium_Plate_29","E02","BRA-256"
"Brachypodium_Plate_29","E03","BRA-176"
"Brachypodium_Plate_29","E04","BRA-254"
"Brachypodium_Plate_29","E05","BRA-161"
"Brachypodium_Plate_29","E06","BRA-148"
"Brachypodium_Plate_29","E07","BRA-274"
"Brachypodium_Plate_29","E08","BRA-181"
"Brachypodium_Plate_29","E09","BRA-162"
"Brachypodium_Plate_29","E10","BRA-175"
"Brachypodium_Plate_29","E11","BRA-276"
"Brachypodium_Plate_29","E12","BRA-275"
"Brachypodium_Plate_29","F01","BRA-166"
"Brachypodium_Plate_29","F02","BRA-169"
"Brachypodium_Plate_29","F03","BRA-83"
"Brachypodium_Plate_29","F04","BRA-269"
"Brachypodium_Plate_29","F05","BRA-271"
"Brachypodium_Plate_29","F06","BRA-153"
"Brachypodium_Plate_29","F07","BRA-149"
"Brachypodium_Plate_29","F08","BRA-300"
"Brachypodium_Plate_29","F09","BRA-225"
"Brachypodium_Plate_29","F10","BRA-230"
"Brachypodium_Plate_29","F11","BRA-145"
"Brachypodium_Plate_29","F12","BRA-143"
"Brachypodium_Plate_29","G01","BRA-76"
"Brachypodium_Plate_29","G02","BRA-228"
"Brachypodium_Plate_29","G03","BRA-81"
"Brachypodium_Plate_29","G04","BRA-71"
"Brachypodium_Plate_29","G05","BRA-221"
"Brachypodium_Plate_29","G06","BRA-226"
"Brachypodium_Plate_29","G07","BRA-68"
"Brachypodium_Plate_29","G08","BRA-63"
"Brachypodium_Plate_29","G09","BRA-78"
"Brachypodium_Plate_29","G10","BRA-75"
"Brachypodium_Plate_29","G11","BRA-62"
"Brachypodium_Plate_29","G12","BRA-134"
"Brachypodium_Plate_29","H01","BRA-137"
"Brachypodium_Plate_29","H02","BRA-136"
"Brachypodium_Plate_29","H03","BRA-139"
"Brachypodium_Plate_29","H04","BRA-272"
"Brachypodium_Plate_29","H05","BRA-224"
"Brachypodium_Plate_29","H06","BRA-229"
"Brachypodium_Plate_29","H07","BRA-65"
"Brachypodium_Plate_29","H08","BRA-141"
"Brachypodium_Plate_29","H09","BRA-138"
"Brachypodium_Plate_29","H10","BRA-307"
"Brachypodium_Plate_29","H11","BRA-66"
"Brachypodium_Plate_29","H12","BRA-222"
"Brachypodium_Plate_30","A01","BRA-70"
"Brachypodium_Plate_30","A02","BRA-223"
"Brachypodium_Plate_30","A03","BRA-305"
"Brachypodium_Plate_30","A04","BRA-270"
"Brachypodium_Plate_30","A05","BRA-268"
"Brachypodium_Plate_30","A06","BRA-301"
"Brachypodium_Plate_30","A07","BRA-147"
"Brachypodium_Plate_30","A08","BRA-227"
"Brachypodium_Plate_30","A09","BRA-77"
"Brachypodium_Plate_30","A10","BRA-69"
"Brachypodium_Plate_30","A11","BRA-72"
"Brachypodium_Plate_30","A12","BRA-135"
"Brachypodium_Plate_30","B01","BRA-140"
"Brachypodium_Plate_30","B02","BRA-154"
"Brachypodium_Plate_30","B03","BRA-306"
"Brachypodium_Plate_30","B04","BRA-152"
"Brachypodium_Plate_30","B05","BRA-151"
"Brachypodium_Plate_30","B06","BRA-67"
"Brachypodium_Plate_30","B07","BRA-74"
"Brachypodium_Plate_30","B08","BRA-257"
"Brachypodium_Plate_30","B09","BRA-159"
"Brachypodium_Plate_30","B10","BRA-163"
"Brachypodium_Plate_30","B11","BRA-177"
"Brachypodium_Plate_30","B12","BRA-170"
"Brachypodium_Plate_30","C01","BRA-178"
"Brachypodium_Plate_30","C02","BRA-172"
"Brachypodium_Plate_30","C03","BRA-132"
"Brachypodium_Plate_30","C04","BRA-252"
"Brachypodium_Plate_30","C05","BRA-248"
"Brachypodium_Plate_30","C06","BRA-61"
"Brachypodium_Plate_30","C07","BRA-375"
"Brachypodium_Plate_30","C08","BRA-255"
"Brachypodium_Plate_30","C09","BRA-BRA"
"Brachypodium_Plate_30","C10","BRA-280"
"Brachypodium_Plate_30","C11","BRA-282"
"Brachypodium_Plate_30","C12","BRA-398"
"Brachypodium_Plate_30","D01","BRA-260"
"Brachypodium_Plate_30","D02","BRA-251"
"Brachypodium_Plate_30","D03","BRA-189"
"Brachypodium_Plate_30","D04","BRA-249"
"Brachypodium_Plate_30","D05","BRA-80"
"Brachypodium_Plate_30","D06","BRA-158"
"Brachypodium_Plate_30","D07","BRA-261"
"Brachypodium_Plate_30","D08","BRA-220"
"Brachypodium_Plate_30","D09","BRA-60"
"Brachypodium_Plate_30","D10","BRA-213"
"Brachypodium_Plate_30","D11","BRA-179"
"Brachypodium_Plate_30","D12","BRA-130"
"Brachypodium_Plate_30","E01","BRA-129"
"Brachypodium_Plate_30","E02","BRA-133"
"Brachypodium_Plate_30","E03","BRA-131"
"Brachypodium_Plate_30","E04","BRA-292"
"Brachypodium_Plate_30","E05","BRA-293"
"Brachypodium_Plate_30","E06","BRA-277"
"Brachypodium_Plate_30","E07","BRA-124"
"Brachypodium_Plate_30","E08","BRA-127"
"Brachypodium_Plate_30","E09","BRA-232"
"Brachypodium_Plate_30","E10","BRA-88"
"Brachypodium_Plate_30","E11","BRA-239"
"Brachypodium_Plate_30","E12","BRA-243"
"Brachypodium_Plate_30","F01","BRA-184"
"Brachypodium_Plate_30","F02","BRA-84"
"Brachypodium_Plate_30","F03","BRA-241"
"Brachypodium_Plate_30","F04","BRA-87"
"Brachypodium_Plate_30","F05","BRA-329"
"Brachypodium_Plate_30","F06","BRA-323"
"Brachypodium_Plate_30","F07","BRA-315"
"Brachypodium_Plate_30","F08","BRA-314"
"Brachypodium_Plate_30","F09","BRA-44"
"Brachypodium_Plate_30","F10","BRA-120"
"Brachypodium_Plate_30","F11","BRA-24"
"Brachypodium_Plate_30","F12","BRA-21"
"Brachypodium_Plate_30","G01","BRA-22"
"Brachypodium_Plate_30","G02","BRA-112"
"Brachypodium_Plate_30","G03","BRA-19"
"Brachypodium_Plate_30","G04","BRA-41"
"Brachypodium_Plate_30","G05","BRA-58"
"Brachypodium_Plate_30","G06","BRA-117"
"Brachypodium_Plate_30","G07","BRA-167"
"Brachypodium_Plate_30","G08","BRA-304"
"Brachypodium_Plate_30","G09","BRA-116"
"Brachypodium_Plate_30","G10","BRA-115"
"Brachypodium_Plate_30","G11","BRA-118"
"Brachypodium_Plate_30","G12","BRA-18"
"Brachypodium_Plate_30","H01","BRA-25"
"Brachypodium_Plate_30","H02","BRA-114"
"Brachypodium_Plate_30","H03","BRA-37"
"Brachypodium_Plate_30","H04","BRA-17"
"Brachypodium_Plate_30","H05","BRA-43"
"Brachypodium_Plate_30","H06","BRA-47"
"Brachypodium_Plate_30","H07","BRA-39"
"Brachypodium_Plate_30","H08","BRA-38"
"Brachypodium_Plate_30","H09","BRA-33"
"Brachypodium_Plate_30","H10","BRA-311"
"Brachypodium_Plate_30","H11","BRA-308"
"Brachypodium_Plate_30","H12","BRA-49"
"Brachypodium_Plate_31","A01","A-D-2_R1"
"Brachypodium_Plate_31","A02","Pat-6"
"Brachypodium_Plate_31","A03","Pat-1"
"Brachypodium_Plate_31","A04","B.sylvaticum_A_R1"
"Brachypodium_Plate_31","A05","G1-A-X-2_R3"
"Brachypodium_Plate_31","A06","BDTR6G_R1"
"Brachypodium_Plate_31","A07","G2-A-1_R2"
"Brachypodium_Plate_31","A08","B.sylvaticum_B_R3"
"Brachypodium_Plate_31","A09","G1-A-X-1_R3"
"Brachypodium_Plate_31","A10","Pat-8"
"Brachypodium_Plate_31","A11","Pat-4"
"Brachypodium_Plate_31","A12","BD2-13"
"Brachypodium_Plate_31","B01","BD16-11"
"Brachypodium_Plate_31","B02","BD25-12"
"Brachypodium_Plate_31","B03","BD17-13"
"Brachypodium_Plate_31","B04","BD28-13"
"Brachypodium_Plate_31","B05","CABVZ2-5"
"Brachypodium_Plate_31","B06","BD26-15"
"Brachypodium_Plate_31","B07","BD20-14"
"Brachypodium_Plate_31","B08","BD2-4"
"Brachypodium_Plate_31","B09","CABVZ4-7"
"Brachypodium_Plate_31","B10","50Spa-Nor-S6D-c4_R1"
"Brachypodium_Plate_31","B11","Empty"
"Brachypodium_Plate_31","B12","BD2-15"
